ZONE_ID;STADSDELEN;BC;GEBIED_ACTWAG;ZONE_VENOM;GEM2014;GEMEENTE;BUURT_ZONENAAM;PC4;LAND;PROV;COROP;HAVEN_IND;XCOORD;YCOORD;OPP;HUISH;INK_GEM;ACT_WAG;INWONERS;M_00_05;M_06_11;M_12_14;M_15_17;M_18_34;M_35_54;M_55_64;M_65_74;M_75_EO;V_00_05;V_06_11;V_12_14;V_15_17;V_18_34;V_35_54;V_55_64;V_65_74;V_75_EO;BBV_MAN;WERKZ_M;PT_MAN;BBV_VROUW;WERKZ_V;PT_VROUW;HOWEEK;MBOWEEK;HOWKND;MBOWKND;BANENTOT2;ZELFST;BANENTOT;LANDBOUW;INDUSTRIE;DETAIL;DIENSTEN;OVERHEID;OVERIG;BASIS_OW;SPEC_OW;VOORTG_OW;MBO;HBO_WO;hotelbedden;PT_KP;PZT_H;PZT_B;AVert;AAank;
2764;12;Z99z;0;1191;358;Aalsmeer;Kudelstaart_6;1433;1;7;23;0;112010;472944;126;645;50724;887;1798;81;130;44;29;91;346;79;70;38;88;131;35;25;114;310;76;69;42;427;425;48;372;368;190;33;28;0;0;397;96;493;115;41;9;63;80;185;951;0;0;0;0;0;0;0.0;0.0;1;1;
2765;12;Z99z;0;1192;358;Aalsmeer;Centrum_3;1431;1;7;23;0;111872;476151;21;329;50336;437;791;34;25;13;11;96;134;36;25;17;41;31;6;12;110;114;38;29;19;192;190;22;163;162;82;15;10;0;0;577;34;611;0;495;7;70;1;38;0;0;0;0;0;0;0;0.0;0.0;1;1;
2766;12;Z99z;0;1193;358;Aalsmeer;Hornmeer_7;1431;1;7;23;0;113667;474926;66;0;42420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;
2767;12;Z99z;0;1194;358;Aalsmeer;Oosteinde_5;1432;1;7;23;0;115089;476023;37;61;56929;95;174;7;3;9;5;15;30;15;9;9;2;4;2;4;11;24;10;11;4;44;44;5;39;39;20;5;2;0;0;127;20;147;1;32;2;19;0;93;0;0;0;0;0;0;0;0.0;0.0;1;1;
2768;12;Z99z;0;1195;358;Aalsmeer;Bovenlanden_2;1432;1;7;23;0;114364;477781;92;166;56929;257;382;7;9;6;6;38;54;31;25;15;6;17;5;8;39;52;27;18;19;120;119;14;107;106;55;13;6;0;0;190;46;236;21;56;27;52;1;79;0;0;0;0;0;0;0;0.0;0.0;1;1;
2769;12;Z99z;0;1196;358;Aalsmeer;Kudelstaart_7;1433;1;7;23;0;112500;472617;54;301;50724;410;834;38;57;20;20;50;158;35;22;14;34;56;23;20;62;165;36;13;11;200;198;23;174;171;89;15;13;0;0;229;54;283;171;18;5;43;1;45;0;0;0;0;0;0;0;0.0;0.0;1;1;
2770;12;Z99z;0;1197;358;Aalsmeer;Oosteinde_6;1432;1;7;23;0;115149;477038;20;624;56929;961;1871;78;123;57;62;129;361;106;25;13;61;111;53;55;133;392;77;21;14;451;447;50;400;396;207;48;24;0;0;65;110;175;3;22;14;74;2;60;0;0;0;0;0;0;0;0.0;0.0;1;1;
2771;12;Z99z;0;1198;358;Aalsmeer;Oosteinde_7;1432;1;7;23;0;114589;476761;26;558;56929;867;1477;41;64;31;44;129;207;95;56;40;37;75;48;40;117;257;82;60;54;404;401;45;358;354;185;42;21;0;0;100;76;176;4;36;8;78;2;48;0;0;0;0;0;0;0;0.0;0.0;1;1;
2772;12;Z99z;0;1199;402;Hilversum;Centrum;1211;1;7;24;0;140394;470584;11;1122;36041;767;1904;64;48;20;14;324;325;88;64;31;65;47;14;18;308;263;90;74;47;623;589;46;462;429;179;55;27;1;2;438;184;622;0;37;117;164;7;297;0;0;0;0;0;0;268;0.0;0.0;1;1;
2773;12;Z99z;0;1200;402;Hilversum;Centrum_2;1211;1;7;24;0;140235;470797;9;315;36041;215;485;11;6;1;5;97;59;22;17;15;10;4;5;4;119;53;24;14;19;175;165;13;130;121;50;15;7;0;0;596;60;656;0;18;260;139;67;172;0;0;0;0;0;0;268;0.0;0.0;1;1;
2774;12;Z99z;0;1201;402;Hilversum;Centrum_3;1211;1;7;24;0;140524;470807;11;369;36041;252;591;8;14;2;4;140;99;26;19;5;10;9;2;4;125;64;25;24;11;205;194;15;152;141;59;18;9;0;1;1339;109;1448;0;44;810;223;11;360;0;0;0;0;0;0;268;0.0;0.0;1;1;
2775;12;Z99z;0;1202;402;Hilversum;Centrum_4;1211;1;7;24;0;140802;470771;9;538;36041;360;829;24;17;5;6;163;132;32;30;19;23;11;4;8;158;100;38;35;24;299;282;23;222;206;86;26;13;1;1;1333;91;1424;0;22;140;578;307;377;0;0;576;0;0;0;276;0.0;0.0;1;1;
2776;12;Z99z;0;1203;402;Hilversum;Sint_Vitusbuurt;1211;1;7;24;0;141003;470380;12;461;37464;317;912;32;31;17;10;125;147;45;38;21;30;32;12;11;115;127;47;42;30;255;242;20;190;177;74;23;10;1;1;444;86;530;0;30;10;403;8;79;0;0;77;0;0;0;265;0.0;0.0;1;1;
2777;12;Z99z;0;1204;402;Hilversum;Sint_Vitusbuurt_2;1211;1;7;24;0;141004;470728;12;553;36041;360;1013;28;30;11;5;183;154;56;36;20;37;27;13;14;153;133;53;32;28;306;289;22;228;212;89;27;13;1;1;659;99;758;0;75;40;247;3;393;0;0;0;0;0;0;265;0.0;0.0;1;1;
2778;12;Z99z;0;1205;402;Hilversum;Langgewenstbuurt;1211;1;7;24;0;140741;471359;13;569;36041;387;984;36;19;6;7;178;142;48;42;28;30;26;6;4;156;105;43;43;65;316;299;23;235;218;91;28;13;1;1;460;106;566;0;33;40;152;127;214;338;0;0;366;0;0;265;0.0;0.0;1;1;
2779;12;Z99z;0;1206;402;Hilversum;Liebergen;1223;1;7;24;0;142098;470725;25;1185;35669;1196;2594;94;104;43;53;307;393;135;97;72;104;88;49;36;295;371;151;90;112;716;678;55;601;557;248;46;61;1;1;195;154;349;1;46;3;97;32;170;147;0;0;0;0;0;0;0.0;0.0;1;1;
2780;12;Z99z;0;1207;402;Hilversum;Liebergen_2;1223;1;7;24;0;141958;470806;18;762;35688;754;1849;81;64;34;34;181;270;107;77;47;77;74;29;30;183;299;131;86;45;454;429;35;380;353;157;29;37;1;1;79;121;200;0;45;9;52;17;77;0;0;0;0;0;0;160;0.0;0.0;1;1;
2781;12;Z99z;0;1208;402;Hilversum;Liebergen_3;1223;1;7;24;0;142039;470309;10;279;35669;277;581;18;20;10;9;83;81;38;26;8;22;16;10;14;74;76;41;25;10;166;157;13;140;129;57;11;14;0;0;364;37;401;0;30;1;297;1;72;0;0;0;0;0;0;0;0.0;0.0;1;1;
2782;12;Z99z;0;1209;402;Hilversum;Kleine_Driftbuurt;1221;1;7;24;0;141424;470665;16;782;36661;635;1620;58;60;29;42;191;259;89;68;22;59;51;23;20;193;254;99;57;46;466;440;34;359;335;145;24;17;0;1;101;113;214;1;51;2;82;5;73;0;0;0;0;0;0;200;0.0;0.0;1;1;
2783;12;Z99z;0;1210;402;Hilversum;Electrobuurt;1221;1;7;24;0;141524;471181;18;914;36901;760;1926;116;69;21;25;236;292;84;75;44;100;69;29;26;233;258;108;84;57;559;528;41;426;396;171;39;29;0;1;148;120;268;0;37;7;89;34;101;339;0;0;0;0;0;160;0.0;0.0;1;1;
2784;12;Z99z;0;1211;402;Hilversum;Havenstraatbuurt;1211;1;7;24;0;139910;470377;10;433;36041;295;892;35;27;11;12;132;142;47;31;8;31;32;22;14;118;125;50;35;20;241;227;18;179;166;69;21;10;1;1;226;101;327;0;36;41;91;3;156;0;0;0;0;0;0;238;0.0;0.0;1;1;
2785;12;Z99z;0;1212;402;Hilversum;Geuzenbuurt;1221;1;7;24;0;141137;471425;31;1570;36519;1277;2976;88;96;47;39;452;543;168;88;52;88;96;38;37;416;434;147;96;51;963;911;70;724;673;289;67;46;0;2;1940;292;2232;2;176;293;1316;59;386;124;0;171;0;0;0;209;0.0;0.0;1;1;
2786;12;Z99z;0;1213;402;Hilversum;Astronomische_Buurt;1223;1;7;24;0;141939;471279;17;749;47033;739;1804;66;70;43;39;164;246;90;95;67;81;69;35;39;141;268;125;89;77;440;415;36;367;339;156;45;33;1;1;85;94;179;0;26;9;68;40;36;639;0;0;0;0;0;160;0.0;0.0;1;1;
2787;12;Z99z;0;1214;402;Hilversum;Astronomische_Buurt_2;1223;1;7;24;0;141906;471696;24;1049;47033;1035;2612;107;101;45;46;223;425;190;118;50;89;106;61;54;207;416;174;135;65;616;581;50;514;475;219;63;46;1;2;606;186;792;0;40;299;205;9;239;0;0;0;0;0;0;160;0.0;0.0;1;1;
2788;12;Z99z;0;1215;402;Hilversum;Astronomische_Buurt_3;1223;1;7;24;0;142145;471975;23;422;47033;417;999;32;38;23;25;71;120;72;53;43;34;43;26;26;65;151;66;55;56;248;234;20;207;191;88;26;19;0;1;56;64;120;0;25;6;56;3;30;0;0;0;0;0;0;0;0.0;0.0;1;1;
2789;12;Z99z;0;1216;402;Hilversum;Erfgooiersbuurt;1222;1;7;24;0;141474;472122;43;1798;35650;1586;3672;119;131;60;58;343;509;247;199;108;131;132;61;52;361;533;259;206;163;920;867;72;772;715;319;62;50;2;3;325;236;561;0;114;12;156;84;195;0;0;460;0;0;0;160;0.0;0.0;1;1;
2790;12;Z99z;0;1217;402;Hilversum;Noord;1222;1;7;24;0;140967;472428;41;1403;36996;1205;2667;108;87;37;44;319;396;149;103;61;98;79;45;40;335;354;144;115;153;778;734;59;617;572;252;59;55;0;1;172;131;303;1;51;7;68;44;132;278;77;0;0;0;0;0;0.0;0.0;1;1;
2791;12;Z99z;0;1218;402;Hilversum;Noord_2;1222;1;7;24;0;140503;472526;33;1391;36996;1201;2816;104;98;48;42;318;415;182;114;71;98;104;39;55;320;379;186;121;122;771;728;59;611;567;250;59;55;0;1;185;130;315;0;46;77;75;35;82;160;152;0;0;0;0;0;0.0;0.0;1;1;
2792;12;Z99z;0;1219;402;Hilversum;Landelijk_Gebied_93;1212;1;7;24;0;142142;467828;624;286;74028;333;475;14;8;3;8;51;72;32;28;22;11;6;5;3;47;53;39;35;38;150;142;12;113;106;48;14;4;1;1;2224;36;2260;2;9;22;86;142;1999;0;0;0;0;0;0;0;0.0;0.0;1;1;
2793;12;Z99z;0;1220;402;Hilversum;Johannes_Geradtswegbuurt;1222;1;7;24;0;140949;471731;31;891;36883;769;2099;86;81;45;45;171;322;155;85;68;71;82;47;42;181;331;135;88;64;507;478;38;396;367;161;38;33;0;0;292;156;448;0;37;11;176;49;175;737;0;0;0;0;0;260;0.0;0.0;1;1;
2794;12;Z99z;0;1221;402;Hilversum;Landelijk_Gebied_95;1213;1;7;24;0;139414;467993;313;103;69563;137;331;1;6;1;3;9;21;22;23;40;2;9;3;7;11;25;20;24;104;56;53;5;46;43;20;5;1;0;0;305;27;332;1;4;3;36;4;284;0;0;0;0;0;0;0;0.0;0.0;1;1;
2795;12;Z99z;0;1222;402;Hilversum;Kleine_Driftbuurt_2;1221;1;7;24;0;141480;470402;21;394;36661;315;702;24;19;8;7;103;127;55;27;13;26;17;11;7;79;100;47;20;12;234;221;17;181;169;73;12;8;0;1;1184;56;1240;0;647;1;178;76;338;0;0;0;0;0;0;0;0.0;0.0;1;1;
2796;12;Z99z;0;1223;402;Hilversum;Media_Park;1217;1;7;24;0;140005;472455;100;276;108742;324;735;16;23;17;23;54;96;54;37;35;17;26;19;26;43;111;54;46;38;139;131;14;114;106;51;22;6;3;0;6007;84;6091;1;77;4;5429;74;506;0;0;0;0;0;0;160;0.0;0.0;1;1;
2797;12;Z99z;0;1224;402;Hilversum;Villaparken;1217;1;7;24;0;138898;472148;123;546;108742;752;1264;19;43;24;33;94;122;101;105;88;19;31;29;31;58;148;100;112;107;261;244;25;219;202;97;42;11;5;0;934;140;1074;0;11;4;515;276;268;240;287;1542;0;0;0;0;0.0;0.0;1;1;
2798;12;Z99z;0;1225;402;Hilversum;Arenaparkkwartier;1213;1;7;24;0;141448;469987;9;166;74028;206;434;19;17;5;8;37;56;37;23;11;16;20;9;10;39;65;28;24;10;87;82;7;65;60;28;8;3;1;0;87;43;130;0;4;0;71;5;50;0;0;0;0;0;0;0;0.0;0.0;1;1;
2799;12;Z99z;0;1226;402;Hilversum;Havenstraatbuurt_2;1211;1;7;24;0;140209;470309;7;563;36041;385;1053;30;35;16;8;193;178;53;29;14;27;36;7;18;174;145;43;29;18;312;295;23;232;215;90;28;13;1;1;121;97;218;1;31;21;67;4;94;0;0;0;0;0;0;250;0.0;0.0;1;1;
2800;12;Z99z;0;1227;402;Hilversum;Boomberg;1217;1;7;24;0;140020;470858;14;322;62484;413;725;15;17;15;10;68;71;34;35;51;13;20;9;12;58;75;36;42;144;151;143;14;124;113;53;22;7;2;0;372;53;425;0;4;3;129;105;184;0;0;851;0;0;0;265;0.0;0.0;1;1;
2801;12;Z99z;0;1228;402;Hilversum;Boomberg_2;1217;1;7;24;0;139505;470784;30;256;64550;339;608;9;18;14;17;35;58;45;51;46;10;15;13;15;25;72;52;50;63;119;112;11;97;90;42;20;5;1;0;626;65;691;0;3;1;385;5;297;0;0;0;0;0;0;256;0.0;0.0;1;1;
2802;12;Z99z;0;1229;402;Hilversum;Boomberg_3;1217;1;7;24;0;139507;471290;30;393;64550;521;961;22;29;19;29;53;109;70;61;60;28;35;24;25;53;128;70;73;73;183;171;17;149;138;65;29;8;2;0;584;93;677;0;20;1;169;156;331;0;0;1447;0;0;0;232;0.0;0.0;1;1;
2803;12;Z99z;0;1230;402;Hilversum;Landelijk_Gebied_96;1217;1;7;24;0;138755;471352;98;108;65376;143;225;6;7;4;7;14;30;12;21;19;1;10;3;1;8;31;10;19;22;51;47;5;42;38;17;8;2;1;0;176;15;191;0;12;0;132;2;45;0;0;0;0;0;0;0;0.0;0.0;1;1;
2804;12;Z99z;0;1231;402;Hilversum;Boomberg_4;1217;1;7;24;0;139398;470487;14;438;59698;532;887;23;24;16;14;112;119;50;43;29;19;16;13;18;107;127;53;53;51;211;197;19;169;155;72;29;9;2;0;320;82;402;0;34;14;227;6;121;0;0;199;0;0;0;160;0.0;0.0;1;1;
2805;12;Z99z;0;1232;402;Hilversum;Havenkwartier;1216;1;7;24;0;138475;470506;30;42;48520;47;76;1;0;1;1;10;8;9;6;1;1;0;0;1;11;7;8;8;3;22;21;2;18;17;8;2;1;0;0;1303;44;1347;0;205;155;509;1;477;0;0;0;0;0;0;0;0.0;0.0;1;1;
2806;12;Z99z;0;1233;402;Hilversum;Het_Rode_Dorp;1216;1;7;24;0;139040;470350;11;569;46758;622;1463;56;76;38;42;119;236;79;54;19;66;60;40;40;121;255;83;48;31;304;288;26;259;237;109;32;17;3;1;125;111;236;0;58;18;91;1;68;0;0;0;0;0;0;0;0.0;0.0;1;1;
2807;12;Z99z;0;1234;402;Hilversum;Zeverijn;1216;1;7;24;0;138759;469963;24;826;45997;901;1666;48;49;23;40;156;209;103;87;94;40;46;27;28;159;213;122;112;110;445;419;37;377;347;160;46;25;4;2;234;138;372;0;106;7;139;19;101;0;0;0;0;0;0;0;0.0;0.0;1;1;
2808;12;Z99z;0;1235;402;Hilversum;Kerkelanden;1216;1;7;24;0;138327;469413;55;269;37075;292;581;4;6;4;6;17;37;42;38;77;5;7;5;6;12;37;37;53;188;107;102;9;94;87;40;12;11;0;0;2185;53;2238;17;1211;26;277;1;706;0;0;0;0;0;0;0;0.0;0.0;1;1;
2809;12;Z99z;0;1236;402;Hilversum;Kerkelanden_2;1216;1;7;24;0;137703;469979;60;1365;37088;1485;2779;62;95;42;55;221;316;169;180;185;59;77;50;55;207;358;186;222;240;546;514;48;479;442;202;46;45;1;0;269;122;391;0;69;37;67;13;205;0;0;0;0;0;0;0;0.0;0.0;1;1;
2810;12;Z99z;0;1237;402;Hilversum;Kleine_Driftbuurt_3;1221;1;7;24;0;141231;471016;17;890;36519;725;1850;97;67;30;25;262;305;104;50;38;63;62;31;24;256;259;88;53;36;546;516;40;411;381;163;38;27;0;1;210;154;364;0;118;52;91;2;101;0;0;0;0;0;0;217;0.0;0.0;1;1;
2811;12;Z99z;0;1238;402;Hilversum;Raadhuiskwartier;1217;1;7;24;0;140357;471657;29;383;63195;488;896;20;39;19;27;74;126;62;41;38;29;37;23;21;66;128;57;50;39;194;183;16;155;142;64;23;7;2;0;634;98;732;0;7;6;514;24;181;143;0;0;0;0;0;232;0.0;0.0;1;1;
2812;12;Z99z;0;1239;402;Hilversum;Trompenberg-Zuid;1217;1;7;24;0;139770;471514;29;491;64246;659;944;23;25;13;15;58;119;61;74;72;23;25;14;16;60;110;56;89;91;250;234;21;198;183;83;31;9;3;0;1308;124;1432;1;79;7;925;27;393;221;0;0;0;0;0;232;0.0;0.0;1;1;
2813;12;Z99z;0;1240;402;Hilversum;Raadhuiskwartier_2;1217;1;7;24;0;140222;471127;18;307;62169;388;739;18;31;22;27;71;106;41;31;13;19;33;17;16;82;122;34;31;25;154;145;13;122;113;50;18;6;1;0;855;114;969;1;20;16;293;292;347;0;0;0;0;0;0;265;0.0;0.0;1;1;
2814;12;Z99z;0;1241;402;Hilversum;Hilversumse_Meent;1218;1;7;24;0;137948;475383;64;931;45236;1091;2132;56;69;35;39;114;245;122;213;127;67;73;38;33;129;254;148;253;117;413;390;36;363;335;157;37;32;1;1;49;111;160;1;19;6;66;2;66;0;0;0;0;0;0;0;0.0;0.0;1;1;
2815;12;Z99z;0;1242;402;Hilversum;Hilversumse_Meent_2;1218;1;7;24;0;137971;476167;37;900;45236;1049;2039;51;69;46;37;133;222;112;166;110;73;64;33;37;147;251;121;227;140;399;376;35;351;323;151;35;31;1;0;201;111;312;0;32;116;57;31;76;240;0;0;0;0;0;0;0.0;0.0;1;1;
2816;12;Z99z;0;1243;402;Hilversum;Kerkelanden_3;1216;1;7;24;0;138044;469984;46;1232;37075;1341;2504;73;84;46;37;209;233;130;149;195;68;68;39;49;217;272;163;173;299;492;463;43;431;399;183;41;41;1;0;548;149;697;0;68;403;90;21;115;234;0;0;0;0;0;0;0.0;0.0;1;1;
2817;12;Z99z;0;1244;402;Hilversum;Centrum_5;1211;1;7;24;0;140628;470245;10;523;37528;370;885;27;21;8;9;151;122;49;30;38;26;19;12;6;138;100;44;40;45;290;274;22;218;201;85;26;12;1;1;403;82;485;0;33;239;61;3;149;0;0;0;0;0;0;265;0.0;0.0;1;1;
2818;12;Z99z;0;1245;402;Hilversum;Schilderskwartier;1213;1;7;24;0;140713;469481;22;422;74774;583;1195;52;64;31;32;68;187;70;56;38;53;56;27;42;55;190;67;66;41;237;224;20;190;174;83;26;7;2;1;132;97;229;0;7;1;114;39;68;534;0;0;0;0;0;0;0.0;0.0;1;1;
2819;12;Z99z;0;1246;402;Hilversum;Schilderskwartier_2;1213;1;7;24;0;140758;470005;28;526;70927;687;1418;54;73;36;44;87;201;86;75;49;39;75;32;38;88;212;98;73;58;295;278;25;234;217;101;32;9;3;1;601;137;738;1;20;17;278;196;226;840;0;729;0;0;0;260;0.0;0.0;1;1;
2820;12;Z99z;0;1247;402;Hilversum;Bloemenkwartier_Noord;1214;1;7;24;0;140167;470012;26;1362;42569;1241;2975;91;105;51;56;374;515;171;117;39;107;99;48;51;365;459;157;114;56;715;675;57;612;566;252;57;33;2;1;386;298;684;0;105;122;180;27;250;834;0;0;0;0;0;207;0.0;0.0;1;1;
2821;12;Z99z;0;1248;402;Hilversum;Bloemenkwartier_Zuid;1214;1;7;24;0;140092;469522;31;1390;42954;1278;2664;76;74;44;47;263;327;141;135;119;78;74;34;29;289;357;189;171;217;728;687;57;627;579;259;61;35;2;2;498;191;689;0;46;208;90;35;310;127;0;0;0;0;0;160;0.0;0.0;1;1;
2822;12;Z99z;0;1249;402;Hilversum;Bloemenkwartier_Zuid_2;1214;1;7;24;0;140001;469072;30;897;42222;817;2144;79;84;50;51;135;281;147;102;88;83;96;49;47;138;330;150;134;100;469;442;37;405;374;166;40;23;1;1;157;154;311;1;29;9;130;27;115;319;0;0;0;0;0;0;0.0;0.0;1;1;
2823;12;Z99z;0;1250;402;Hilversum;t_Hoogt_van_t_Kruis;1213;1;7;24;0;140289;468627;134;589;74738;811;1427;25;50;37;44;81;183;125;97;64;30;59;25;33;74;198;119;114;69;329;311;28;263;242;115;36;9;3;1;157;100;257;0;10;1;130;9;107;0;0;0;0;0;0;0;0.0;0.0;1;1;
2824;12;Z99z;0;1251;402;Hilversum;Arenaparkkwartier_2;1213;1;7;24;0;141673;469493;32;118;74028;126;187;4;2;3;2;25;23;13;11;14;2;4;1;1;25;18;6;15;18;62;59;5;47;44;21;6;2;0;0;4251;36;4287;0;52;1;1030;541;2663;0;0;0;5454;0;0;160;0.0;0.0;1;1;
2825;12;Z99z;0;1252;402;Hilversum;West-Indiëkwartier;1213;1;7;24;0;142223;469056;35;93;74028;119;242;5;13;12;3;11;32;17;16;12;3;8;9;5;11;36;16;22;11;49;46;4;37;34;16;5;2;0;0;110;24;134;0;1;0;35;4;94;0;0;0;0;0;0;0;0.0;0.0;1;1;
2826;12;Z99z;0;1253;402;Hilversum;Schilderskwartier_3;1213;1;7;24;0;141064;469742;35;446;73457;555;1024;35;43;32;24;59;139;51;54;74;26;33;21;26;61;126;60;67;93;239;225;19;184;170;78;25;7;2;1;1219;77;1296;0;7;16;781;180;312;0;227;1925;0;0;0;260;0.0;0.0;1;1;
2827;12;Z99z;0;1254;402;Hilversum;Van_Riebeeckkwartier;1212;1;7;24;0;142044;469947;11;580;28705;443;1039;34;43;12;11;150;157;44;29;33;31;26;15;14;168;148;52;38;34;292;275;22;246;228;99;21;17;1;0;89;58;147;0;34;3;33;27;50;202;0;0;0;0;0;0;0.0;0.0;1;1;
2828;12;Z99z;0;1255;402;Hilversum;Van_Riebeeckkwartier_2;1212;1;7;24;0;141796;469844;26;1118;30422;862;2291;83;88;38;32;243;279;140;94;107;76;67;36;30;236;299;134;110;199;564;533;41;473;438;189;41;35;2;1;302;103;405;0;31;61;60;111;142;299;150;449;0;0;0;0;0.0;0.0;1;1;
2829;12;Z99z;0;1256;402;Hilversum;Staatsliedenkwartier;1215;1;7;24;0;139597;469542;19;615;58198;637;1592;62;69;33;44;124;233;104;81;35;77;72;26;36;111;243;114;79;49;375;353;31;312;289;133;40;13;3;1;169;114;283;0;21;3;88;1;170;0;0;0;0;0;0;160;0.0;0.0;1;1;
2830;12;Z99z;0;1257;402;Hilversum;Landelijk_Gebied_92;1223;1;7;24;0;142717;471118;91;298;35669;257;757;59;32;20;7;73;124;34;16;8;47;40;20;11;89;120;30;19;8;167;158;13;140;130;58;10;13;0;0;24;46;70;0;7;2;28;2;31;0;0;0;0;0;0;0;0.0;0.0;1;1;
2831;12;Z99z;0;1258;402;Hilversum;Staatsliedenkwartier_2;1215;1;7;24;0;139236;469728;24;889;58198;921;1942;82;58;36;42;182;287;124;97;43;52;78;37;33;179;294;129;90;99;543;512;44;451;418;193;57;19;4;1;191;129;320;1;18;24;116;16;145;416;0;0;0;0;0;0;0.0;0.0;1;1;
2832;12;Z99z;0;1259;402;Hilversum;Landelijk_Gebied_91;1217;1;7;24;0;140180;473861;795;74;41527;63;143;3;2;2;2;16;18;15;9;5;4;2;3;1;12;16;19;7;7;39;37;3;32;29;14;2;2;0;0;206;12;218;5;140;0;26;1;46;0;0;0;0;0;0;0;0.0;0.0;1;1;
2833;12;Z99z;0;1260;402;Hilversum;Schrijverskwartier;1215;1;7;24;0;139552;470103;36;818;58198;848;2257;90;136;68;51;123;350;167;105;46;88;125;56;47;122;382;152;89;60;500;471;40;415;384;178;55;18;3;1;128;195;323;1;29;39;156;4;94;0;0;0;0;0;0;160;0.0;0.0;1;1;
2834;12;Z99z;0;1261;402;Hilversum;Landelijk_Gebied_97;1218;1;7;24;0;137071;476104;322;15;45236;17;41;1;3;2;0;0;5;4;3;2;0;2;1;1;2;7;4;2;2;6;6;1;6;5;2;1;0;0;0;31;6;37;7;0;0;1;0;29;0;0;0;0;0;0;0;0.0;0.0;1;1;
2835;12;Z99z;0;1262;402;Hilversum;Landelijk_Gebied_95_2;1213;1;7;24;0;139034;466864;622;128;74663;175;300;6;10;8;9;26;44;19;21;11;6;8;11;5;19;49;17;19;12;71;66;6;56;53;24;8;2;1;0;289;38;327;4;28;9;26;215;45;0;0;0;0;0;0;0;0.0;0.0;1;1;
2836;12;Z99z;0;1263;402;Hilversum;Zeeheldenkwartier;1215;1;7;24;0;139408;469092;20;726;40280;761;1419;43;46;28;20;128;224;84;66;42;53;35;29;21;132;223;97;84;64;355;336;26;301;278;124;25;12;1;1;110;120;230;1;33;13;59;32;92;370;0;0;0;0;0;0;0.0;0.0;1;1;
2837;12;Z99z;0;1264;402;Hilversum;Zeeheldenkwartier_2;1215;1;7;24;0;139043;469251;20;973;38841;1007;1905;64;68;32;25;217;277;103;68;52;67;65;26;31;228;290;114;86;92;473;448;35;402;372;165;31;17;2;1;166;117;283;1;25;48;70;40;99;105;0;240;0;0;0;0;0.0;0.0;1;1;
2838;12;Z99z;0;1265;402;Hilversum;Zeeheldenkwartier_3;1215;1;7;24;0;138738;469341;12;398;38841;409;788;12;21;12;13;41;70;51;44;71;10;12;11;10;35;68;66;59;182;192;181;14;163;151;67;14;7;1;0;271;53;324;0;8;9;45;3;259;0;0;0;0;0;0;0;0.0;0.0;1;1;
2839;12;Z99z;0;1266;402;Hilversum;Astronomische_Buurt_4;1223;1;7;24;0;142317;471267;9;169;47033;160;353;11;16;10;5;28;34;16;21;25;10;11;8;6;24;50;20;22;36;98;94;9;83;77;35;11;8;0;0;184;10;194;0;1;2;5;179;7;0;0;0;0;0;0;0;0.0;0.0;1;1;
2840;12;Z99z;0;1267;1696;Wijdemeren;s-Graveland;1243;1;7;24;0;137553;470880;121;244;46869;362;466;9;7;4;12;31;73;42;34;21;6;14;5;6;32;67;40;44;19;118;115;11;100;97;47;6;5;0;0;81;50;131;7;12;11;31;0;70;0;0;0;0;0;0;0;0.0;0.0;1;1;
2841;12;Z99z;0;1268;1696;Wijdemeren;Oud-Loosdrecht;1231;1;7;24;0;135642;469290;538;817;54704;1197;1800;49;40;35;35;145;261;165;115;70;34;51;32;35;134;264;153;116;66;447;433;45;376;363;179;37;30;1;0;822;190;1012;5;130;31;443;11;392;87;0;0;0;0;0;0;0.0;0.0;1;1;
2842;12;Z99z;0;1269;1696;Wijdemeren;s-Graveland_2;1243;1;7;24;0;137526;472956;424;415;46880;619;777;22;23;6;8;66;95;57;51;45;16;15;13;11;62;111;66;66;44;201;195;19;170;165;80;11;9;0;0;462;95;557;7;15;12;108;1;414;0;0;0;0;0;0;0;0.0;0.0;1;1;
2843;12;Z99z;0;1270;1696;Wijdemeren;Nieuw-Loosdrechtsedijk;1231;1;7;24;0;137529;468283;64;768;54700;1129;1796;57;61;36;34;119;214;121;93;107;66;61;35;36;104;240;116;102;194;420;407;42;353;341;168;35;28;1;0;840;131;971;3;72;23;113;156;604;187;0;0;0;0;0;0;0.0;0.0;1;1;
2844;12;Z99z;0;1271;1696;Wijdemeren;Nieuw-Loosdrechtsedijk_2;1231;1;7;24;0;137964;467572;39;777;54700;1134;1804;67;57;33;47;126;222;121;130;83;61;52;33;19;125;232;142;154;100;425;411;43;357;345;170;35;28;1;0;325;112;437;16;55;72;66;3;225;0;0;0;0;0;0;0;0.0;0.0;1;1;
2845;12;Z99z;0;1272;1696;Wijdemeren;Nieuw-Loosdrechtsedijk_3;1231;1;7;24;0;138045;468133;41;956;54713;1405;2221;50;69;46;60;180;297;161;121;71;65;72;50;44;181;338;169;136;111;523;507;53;441;425;210;42;34;1;1;398;163;561;0;69;121;106;36;229;476;0;0;0;0;0;0;0.0;0.0;1;1;
