,id,lat,long,weight
387,712,4.9286830473332355,52.35820910979447,662.3201971113375
388,713,4.931684587532304,52.35966745325679,168.7770983964569
389,714,4.933180347591054,52.35765195329617,1151.6605752901828
390,715,4.928907463967131,52.35665145241572,541.6864573339592
391,716,4.925889253300347,52.355200248355665,567.9910190980169
392,717,4.925130165966555,52.356601340642676,678.7079814058225
393,718,4.921374254233664,52.35548831329113,559.1045540583332
394,719,4.92241995792155,52.353900858998024,811.0446730369837
395,720,4.919636491342984,52.35261464906443,432.80259423252
396,721,4.917638657390198,52.35394293596948,971.370198389053
397,722,4.915774139703669,52.35200895550615,379.09142977016967
398,723,4.91726252519192,52.35117308786397,271.4730200062205
399,724,4.935668038506879,52.35965241950727,1024.9119539107157
400,725,4.938762504513413,52.35996118918175,940.0795200850897
401,726,4.937756106089455,52.36262322765885,968.5089193565519
402,727,4.933725247666408,52.362401958891326,1332.3994121267904
403,728,4.934039156828086,52.36447189042172,1466.3304806869496
404,729,4.934788541709528,52.36589506669595,313.4911378903589
405,730,4.938143129971897,52.3653931792135,535.182075931812
406,731,4.943779205586986,52.36571731599729,1346.3467437516438
407,732,4.943601104144338,52.364082131585256,1216.293433072046
408,733,4.942178262568196,52.362735129754576,889.4696205288989
409,734,4.942894777372379,52.36127104969202,1196.6057349100722
410,735,4.943014862997399,52.35945024494208,722.4923242021766
411,736,4.953353135363647,52.361272161298764,31.219760214000022
412,737,4.952484225557729,52.3663875151085,277.3974329284341
413,738,4.941719053079794,52.36699154577065,475.96577181582586
414,739,4.951465726477088,52.36928194026271,775.9951053913434
415,740,4.94245484453095,52.368698690686315,960.0187655812659
416,741,4.936828681029988,52.36789427561335,365.8989657126778
417,742,4.93535263594295,52.369511579173185,995.1294684529374
418,743,4.946010106412844,52.371594154965216,1595.691225833554
419,744,4.944091036130919,52.37379478481961,1889.527096996127
420,745,4.935736443732547,52.3720662764354,1081.0302712183523
421,746,4.942589260332566,52.37714152806618,1620.1253107750258
422,747,4.928930441757363,52.378502684030884,1844.3609377454707
423,748,4.932814365712544,52.37414338302626,1758.421613199561
424,749,4.9253245776686,52.37570041105406,1138.691057233938
425,750,4.9162960833809874,52.37705552861437,2407.4366098996047
426,751,4.957780820261027,52.369676637533686,110.11747335795766
427,752,4.960746692286034,52.370664234356525,324.3781190776158
428,753,4.968015663288085,52.36834600316557,259.15524445119985
429,755,4.971409033696445,52.37032614101853,23.89860391398999
430,756,4.966693729806643,52.37330869271742,2316.6017769416694
431,757,4.958295427623881,52.37435422832664,2.9937755961253467
432,758,4.959611315927039,52.37737684454315,84.85682302685107
433,759,4.9647735933506745,52.36132590568818,42.525655371079736
434,803,4.920292166101443,52.349873481755566,3334.059123128987
435,804,4.914730128842792,52.34746174112201,2535.9841504570354
436,805,4.9217229159292515,52.34704433824568,1702.9486368698476
437,806,4.921818733890543,52.34449731357934,521.3986335620986
438,807,4.92519968738307,52.34200250403262,612.4720999684871
439,808,4.928348812067453,52.34375104976943,645.2093606605795
440,809,4.934105823910341,52.345579530269134,594.9058958636862
441,810,4.938039592280838,52.347814715413826,298.358654826327
442,811,4.934946478299055,52.34907582693371,338.73031756394977
443,812,4.931012210870747,52.34690202806834,581.0130490795377
444,813,4.929354958537153,52.35012372140642,129.66836615208067
445,814,4.924607666392518,52.35199810665755,478.3373799053847
446,815,4.927726158700917,52.35348993057794,758.051698503521
447,816,4.930502401452108,52.35504572586877,373.4936477513567
448,817,4.933845567147011,52.3563763659053,498.5222544048453
449,818,4.936189275420975,52.35558214822876,891.1794096116835
450,819,4.938402404128519,52.354447569895136,1333.2196457884158
451,820,4.933910220430822,52.352904665286545,1374.8619709184675
452,821,4.938371080519022,52.35142366292272,1040.4431086534155
453,822,4.942069902342134,52.3538783922955,631.1334338553921
454,823,4.945085677664166,52.352299027266994,1337.0486757772378
455,824,4.941064768620019,52.3498835601447,1324.1785302288458
456,825,4.9450235799917905,52.34729619561476,271.0611199403591
457,826,4.949682228163861,52.349938206527334,154.57141983570364
458,827,4.951100437211295,52.343632560829434,1002.2612428312708
459,828,4.955385300697786,52.346956001332536,11.047714924216068
460,829,4.9601008195014895,52.353137663484524,383.0255073625167
461,830,4.9565046189876005,52.355390160530725,1285.0760478902105
462,831,4.951102609164174,52.35684530150756,711.0945121734487
463,832,4.944843717821417,52.3560343514216,1227.64730255812
464,833,4.939014497483403,52.343678288586716,21.76507253739184
465,834,4.945743351015873,52.342468970136295,628.426847969514
466,835,4.948428764163244,52.33991262857026,588.2681898614752
467,836,4.942467918702057,52.33927216933845,658.0769017165758
468,837,4.933997429851054,52.33967004989347,127.2913336862807
469,838,4.937587342014802,52.33628161687551,235.91713097021113
470,839,4.931856814154705,52.33721321832313,617.6233229611066
471,840,4.927608622420955,52.338647240663335,250.03979550330274
472,841,4.924682520076956,52.33794423571938,211.25736842785403
473,842,4.922298060891276,52.341161137224354,577.1912902046696
474,843,4.916366992541889,52.34418351759465,2787.896365229692
475,844,4.918093349013258,52.34016626124277,2858.1710516100757
476,845,4.91602894347739,52.33742966156936,288.2488021752141
477,846,4.921988074974175,52.336261672576065,386.9657371485055
478,847,4.9191240922555375,52.33384444666305,1130.517618482076
479,848,4.9130057623979955,52.33484842946012,1575.7952678298875
480,849,4.90760656616653,52.33236141328775,125.94672008233614
481,851,4.914612365364586,52.39940582167967,817.6368558506512
482,852,4.918726456231197,52.39692221443286,435.3710312057961
483,853,4.911451492844758,52.397784675139505,200.83469378860298
484,854,4.914881619566754,52.39482209749841,315.77521397629994
485,855,4.914863852241265,52.39249587799499,451.60032227788014
486,856,4.918685995780086,52.39261089745235,21.298512974007416
487,857,4.9154027624064565,52.388821647037915,280.22254798136055
488,858,4.913568113931828,52.39043225393507,562.0472919668925
489,859,4.909753568282727,52.39202126442223,186.53093740948418
490,860,4.908172290574427,52.39023010279274,433.26001224920697
491,861,4.907784487182816,52.38794900752741,233.99683716965293
