ID;DEPARTURE;ORIGIN;DESTINATION;SERVICE
49618;08:52:56;632357.7464165204 5800288.209577048;628025.0861307916 5807066.513094128;PersonalVehicle
26962;08:52:57;631553.4046491189 5806871.65193711;630197.5087695468 5808225.647979776;PersonalVehicle
26518;08:52:57;633587.636087508 5806248.618362077;630935.6986149243 5805566.655188587;PersonalVehicle
20018;08:52:57;630712.1889630461 5802495.7897072295;631127.2365734233 5801323.043143567;PersonalVehicle
27784;08:52:57;629745.607538055 5806908.49247251;631952.8769783764 5807152.082884503;PersonalVehicle
5239;08:52:58;626733.7862806225 5804210.291482972;625506.3564786583 5800324.4571683705;PersonalVehicle
24736;08:52:58;630302.2052130008 5806711.234204977;630394.0721001828 5806642.445028929;PersonalVehicle
2762;08:52:58;628032.8146228759 5805505.0659878785;628025.0861307916 5807066.513094128;PersonalVehicle
1848;08:52:58;626420.1961964961 5806689.493574955;626478.2860804369 5803360.685738756;PersonalVehicle
27392;08:52:58;630962.2518097666 5808149.205702015;630016.2226552009 5806686.630689416;PersonalVehicle
27253;08:52:59;630480.5486004929 5808724.323268166;631219.230666991 5806795.8387692785;PersonalVehicle
5758;08:52:59;626041.7169006418 5803731.091241712;625826.8258250288 5806418.778790863;PersonalVehicle
26630;08:53:00;633356.2551188875 5806627.890813646;630628.6165409313 5807633.819140758;PersonalVehicle
19586;08:53:00;630030.6220848315 5802766.463776431;628783.9079446553 5803106.100465354;PersonalVehicle
24187;08:53:01;631891.1695550648 5800239.241594949;630934.8564850392 5799856.190352573;PersonalVehicle
435;08:53:01;629978.6787887183 5803839.671616877;632357.7464165204 5800288.209577048;PersonalVehicle
25981;08:53:01;628689.6402581595 5809141.312463879;627568.0470875755 5809245.004377939;PersonalVehicle
25589;08:53:01;629241.1994178983 5808118.626974519;625646.8030724141 5806901.830403392;PersonalVehicle
35140;08:53:01;633672.1088953787 5801895.047217489;634114.9628008456 5804339.587989593;PersonalVehicle
22037;08:53:02;633672.3700286391 5804614.068318138;630504.720472179 5802629.75198882;PersonalVehicle
48071;08:53:02;630377.2935286161 5799276.878224155;625739.4350873419 5803878.816921288;PersonalVehicle
14706;08:53:02;625807.9073264155 5801500.384678079;625506.3564786583 5800324.4571683705;PersonalVehicle
24305;08:53:03;630871.3028821569 5800800.038614084;631067.1622477788 5800156.840483306;PersonalVehicle
17362;08:53:03;629338.4238044317 5800516.379169485;631627.8635519173 5801687.270888299;PersonalVehicle
33348;08:53:03;628505.2674037986 5800785.4910049;628417.4284679973 5802011.822077019;PersonalVehicle
21754;08:53:03;630667.9147481062 5804988.917521489;632458.0104043132 5803137.4105137;PersonalVehicle
24348;08:53:03;630638.2549263992 5800985.30412091;632188.4110422911 5800177.835956071;PersonalVehicle
34169;08:53:03;627045.52870751 5804872.302266134;625495.2665135056 5806727.877555828;PersonalVehicle
8627;08:53:04;625495.2665135056 5806727.877555828;627875.4688415291 5803237.629602106;PersonalVehicle
1209;08:53:04;630503.1783085659 5803878.888843421;630686.9080327023 5804693.974495777;PersonalVehicle
39786;08:53:05;627498.1724596496 5810012.366902584;628025.0861307916 5807066.513094128;PersonalVehicle
45402;08:53:05;625506.3564786583 5800324.4571683705;626897.0697696131 5800932.857146929;PersonalVehicle
42676;08:53:05;625495.2665135056 5806727.877555828;625789.3343575794 5800457.240423721;PersonalVehicle
26462;08:53:05;633768.4010389276 5806321.919276791;631774.1833202275 5803097.981430915;PersonalVehicle
20560;08:53:06;632050.6466685337 5803179.305824668;630588.493228089 5803809.636311952;PersonalVehicle
4364;08:53:06;626273.2947335369 5805064.992884807;630870.6027067486 5807786.48371274;PersonalVehicle
18240;08:53:06;629728.2465113709 5800516.24843214;625506.3564786583 5800324.4571683705;PersonalVehicle
4435;08:53:07;625980.7663092003 5805205.470627549;626386.0782711251 5806076.136704188;PersonalVehicle
43941;08:53:07;625506.3564786583 5800324.4571683705;630067.2670755022 5801808.315272171;PersonalVehicle
15701;08:53:07;628383.02317008 5801862.137413898;628430.8655472898 5803903.67936379;PersonalVehicle
16838;08:53:07;628816.8185966917 5801298.2896752665;625506.3564786583 5800324.4571683705;PersonalVehicle
26907;08:53:08;632132.8939574523 5807896.999237146;631913.9173730104 5808124.069404383;PersonalVehicle
5662;08:53:08;626160.1083029655 5803133.59789684;625495.2665135056 5806727.877555828;PersonalVehicle
20554;08:53:08;632021.6594139013 5802794.930096511;631913.9173730104 5808124.069404383;PersonalVehicle
40358;08:53:09;627498.1724596496 5810012.366902584;631011.6062114218 5808122.76757981;PersonalVehicle
3901;08:53:09;627782.1877772162 5803365.744848599;634266.520278123 5803737.794336154;PersonalVehicle
27354;08:53:10;630721.097365541 5808373.546080898;631179.1003612746 5804535.5735330805;PersonalVehicle
44880;08:53:10;630377.2935286161 5799276.878224155;626695.4272814302 5800894.117977444;PersonalVehicle
19676;08:53:11;630038.60878692 5802685.735964798;628035.0931699035 5802989.110398581;PersonalVehicle
6938;08:53:11;625495.2665135056 5806727.877555828;631952.8769783764 5807152.082884503;PersonalVehicle
2641;08:53:11;627992.3577077297 5805988.088677914;629568.5582639948 5802671.712136098;PersonalVehicle
34417;08:53:11;630377.2935286161 5799276.878224155;627544.7805338664 5800537.98672237;PersonalVehicle
27344;08:53:11;630869.9393702464 5808307.333848279;625495.2665135056 5806727.877555828;PersonalVehicle
21154;08:53:11;632258.3278117414 5804179.809861818;628035.0931699035 5802989.110398581;PersonalVehicle
15085;08:53:11;627219.4889579007 5802103.561044995;628806.2135138725 5800808.219494563;PersonalVehicle
19572;08:53:12;630073.7750854092 5802642.742116877;629361.4323249144 5803430.263902358;PersonalVehicle
4569;08:53:12;626321.0240521713 5804905.307677787;625495.2665135056 5806727.877555828;PersonalVehicle
37948;08:53:12;631913.9173730104 5808124.069404383;630870.6027067486 5807786.48371274;PersonalVehicle
20121;08:53:12;631083.2220756059 5803341.847752759;631168.2550188373 5803222.395617704;PersonalVehicle
19143;08:53:12;630377.2935286161 5799276.878224155;626897.0697696131 5800932.857146929;PersonalVehicle
48683;08:53:13;631913.9173730104 5808124.069404383;628632.4658317144 5806006.153431137;PersonalVehicle
34260;08:53:13;626921.3422965895 5804825.032681066;630846.0878003037 5802492.4168892745;PersonalVehicle
13646;08:53:13;629305.5860164785 5802291.58066123;629415.932922219 5802327.689688328;PersonalVehicle
16534;08:53:13;627837.3881793034 5801460.706710235;630377.2935286161 5799276.878224155;PersonalVehicle
39460;08:53:13;627498.1724596496 5810012.366902584;631067.1622477788 5800156.840483306;PersonalVehicle
14516;08:53:14;626133.5101203483 5801928.263291109;630377.2935286161 5799276.878224155;PersonalVehicle
24916;08:53:15;629774.5401749391 5805210.5893418;632357.7464165204 5800288.209577048;PersonalVehicle
20658;08:53:15;631611.6156931208 5803303.510525811;630846.0878003037 5802492.4168892745;PersonalVehicle
964;08:53:15;629633.6232172716 5803210.765088224;631179.1003612746 5804535.5735330805;PersonalVehicle
2915;08:53:15;627511.6925073371 5805389.511548901;625495.2665135056 5806727.877555828;PersonalVehicle
27514;08:53:15;630543.7811568558 5807917.726456613;625506.3564786583 5800324.4571683705;PersonalVehicle
4677;08:53:15;626749.068411645 5804570.290005889;625506.3564786583 5800324.4571683705;PersonalVehicle
16445;08:53:16;627728.379088323 5801529.191790503;630383.8668532941 5800673.830420761;PersonalVehicle
40362;08:53:16;627498.1724596496 5810012.366902584;630870.6027067486 5807786.48371274;PersonalVehicle
38253;08:53:16;634266.520278123 5803737.794336154;629442.6520711328 5808309.283225093;PersonalVehicle
27202;08:53:18;630578.7029382497 5809018.480601812;626386.0782711251 5806076.136704188;PersonalVehicle
4798;08:53:18;625900.1319262104 5804146.370328743;625495.2665135056 5806727.877555828;PersonalVehicle
329;08:53:18;629802.8814834937 5804742.16110767;632538.9268073349 5804771.991874902;PersonalVehicle
16094;08:53:18;626889.266588812 5801242.635047966;630506.0697654895 5799963.758332894;PersonalVehicle
16266;08:53:19;627284.797746463 5801221.9078771975;630506.0697654895 5799963.758332894;PersonalVehicle
35815;08:53:19;627498.1724596496 5810012.366902584;630484.9728036523 5806079.347001683;PersonalVehicle
5553;08:53:20;625850.2586267284 5803989.566716837;625506.3564786583 5800324.4571683705;PersonalVehicle
27396;08:53:20;630712.8411644038 5808178.355733228;629668.711972529 5806203.978466947;PersonalVehicle
35988;08:53:20;631913.9173730104 5808124.069404383;627928.5762932202 5808370.379014719;PersonalVehicle
12100;08:53:21;625506.3564786583 5800324.4571683705;625658.1941705584 5802757.648681818;PersonalVehicle
6048;08:53:21;626501.2841938796 5803360.1579236165;625506.3564786583 5800324.4571683705;PersonalVehicle
21369;08:53:21;632695.2323373273 5804373.715421661;625506.3564786583 5800324.4571683705;PersonalVehicle
14372;08:53:21;626123.5659857094 5802253.525850684;626242.469439851 5802276.568772678;PersonalVehicle
35834;08:53:22;631913.9173730104 5808124.069404383;628701.8445680389 5809144.266157806;PersonalVehicle
8413;08:53:22;625495.2665135056 5806727.877555828;630934.8564850392 5799856.190352573;PersonalVehicle
21119;08:53:22;631631.0098206154 5803858.625759758;625506.3564786583 5800324.4571683705;PersonalVehicle
37626;08:53:22;634266.520278123 5803737.794336154;629748.4683576933 5803554.607526603;PersonalVehicle
8392;08:53:23;625495.2665135056 5806727.877555828;628796.9098383952 5800354.997978297;PersonalVehicle
13729;08:53:23;629489.6906417807 5802359.046051349;628806.2135138725 5800808.219494563;PersonalVehicle
20321;08:53:23;631047.6846069138 5802382.544702526;630311.6526074877 5801154.261038382;PersonalVehicle
14835;08:53:23;625619.6688504495 5800833.344484142;625506.3564786583 5800324.4571683705;PersonalVehicle
8179;08:53:23;625495.2665135056 5806727.877555828;626059.2156545671 5801368.634249036;PersonalVehicle
18857;08:53:24;630377.2935286161 5799276.878224155;630067.2670755022 5801808.315272171;PersonalVehicle
23637;08:53:24;631975.9878277344 5802141.281448472;631127.2365734233 5801323.043143567;PersonalVehicle
25051;08:53:24;630596.1697177754 5805912.1471311515;629119.7918086058 5804204.721233775;PersonalVehicle
970;08:53:24;629867.2383282279 5803234.513097815;632357.7464165204 5800288.209577048;PersonalVehicle
38148;08:53:25;631913.9173730104 5808124.069404383;628796.318909859 5807659.528016352;PersonalVehicle
39452;08:53:25;627498.1724596496 5810012.366902584;632332.1000557275 5801696.052583064;PersonalVehicle
19690;08:53:25;630071.648083676 5802663.582593985;626125.3476349197 5803251.856104073;PersonalVehicle
35469;08:53:25;633672.1088953787 5801895.047217489;630286.6596792893 5803233.0421831;PersonalVehicle
20363;08:53:25;630945.6651605264 5802036.491765537;631028.9299537913 5802126.343442983;PersonalVehicle
27370;08:53:25;630934.6532688403 5808353.6915936945;628701.8445680389 5809144.266157806;PersonalVehicle
34128;08:53:26;627125.6374066228 5804918.524296319;625495.2665135056 5806727.877555828;PersonalVehicle
37738;08:53:26;634266.520278123 5803737.794336154;625842.6362438567 5806060.323055961;PersonalVehicle
5034;08:53:27;625495.2665135056 5806727.877555828;625826.8258250288 5806418.778790863;PersonalVehicle
45833;08:53:27;625506.3564786583 5800324.4571683705;631952.8769783764 5807152.082884503;PersonalVehicle
37719;08:53:27;631913.9173730104 5808124.069404383;627609.9908187053 5803115.660426181;PersonalVehicle
39218;08:53:29;625495.2665135056 5806727.877555828;628632.4658317144 5806006.153431137;PersonalVehicle
15314;08:53:29;628234.8146551829 5802907.148887806;625506.3564786583 5800324.4571683705;PersonalVehicle
15238;08:53:29;627828.8705114818 5802562.4034008775;628308.7672744119 5802844.24148766;PersonalVehicle
5926;08:53:29;625937.3277145161 5802597.922419533;625495.2665135056 5806727.877555828;PersonalVehicle
39715;08:53:29;625495.2665135056 5806727.877555828;625646.8030724141 5806901.830403392;PersonalVehicle
8054;08:53:29;625495.2665135056 5806727.877555828;627036.615331299 5803382.12017009;PersonalVehicle
20793;08:53:29;632070.7629484332 5803348.035361465;634266.520278123 5803737.794336154;PersonalVehicle
1423;08:53:29;631334.4702266599 5803821.801215568;625506.3564786583 5800324.4571683705;PersonalVehicle
13780;08:53:29;629678.0964508761 5802003.979811469;632357.7464165204 5800288.209577048;PersonalVehicle
1683;08:53:30;627041.0005061313 5807247.234974171;625495.2665135056 5806727.877555828;PersonalVehicle
27353;08:53:30;630886.8786834823 5808379.507846775;631866.3640289842 5804384.063591917;PersonalVehicle
49486;08:53:30;632357.7464165204 5800288.209577048;625965.6093359436 5801026.913977332;PersonalVehicle
20055;08:53:30;630925.0202811474 5802484.818364933;630588.493228089 5803809.636311952;PersonalVehicle
25604;08:53:31;629000.766200005 5808123.258199135;629668.711972529 5806203.978466947;PersonalVehicle
27838;08:53:31;629413.0638399052 5806326.503606151;630628.6165409313 5807633.819140758;PersonalVehicle
18536;08:53:31;625506.3564786583 5800324.4571683705;627544.7805338664 5800537.98672237;PersonalVehicle
27105;08:53:31;630858.2302116194 5808717.932085012;625506.3564786583 5800324.4571683705;PersonalVehicle
36460;08:53:32;631913.9173730104 5808124.069404383;629241.4641612115 5800250.761040741;PersonalVehicle
884;08:53:33;628950.5914928361 5802917.836172671;625495.2665135056 5806727.877555828;PersonalVehicle
35354;08:53:33;633672.1088953787 5801895.047217489;629668.711972529 5806203.978466947;PersonalVehicle
20768;08:53:33;632555.9424825825 5803338.461711926;630213.5861772824 5802668.390269957;PersonalVehicle
21055;08:53:33;631789.4752589755 5803878.95885114;625506.3564786583 5800324.4571683705;PersonalVehicle
38761;08:53:34;625495.2665135056 5806727.877555828;630934.8564850392 5799856.190352573;PersonalVehicle
24735;08:53:34;630020.7210518614 5807102.332073023;631913.9173730104 5808124.069404383;PersonalVehicle
36348;08:53:34;631913.9173730104 5808124.069404383;625842.6362438567 5806060.323055961;PersonalVehicle
27732;08:53:35;630259.2953835606 5808252.543804169;631913.9173730104 5808124.069404383;PersonalVehicle
20490;08:53:35;631840.8254381322 5802959.566619577;630661.8394774082 5801017.504778628;PersonalVehicle
14569;08:53:35;625910.6266790681 5802011.991170153;625506.3564786583 5800324.4571683705;PersonalVehicle
21029;08:53:35;632247.6756544684 5803763.221987909;632357.7464165204 5800288.209577048;PersonalVehicle
25305;08:53:36;631202.6189037574 5806378.441678584;632403.266972974 5806421.816906027;PersonalVehicle
39734;08:53:36;625495.2665135056 5806727.877555828;630426.0795094152 5805523.957150842;PersonalVehicle
19406;08:53:36;630107.734353397 5802260.860450921;630946.2986586298 5802873.6561301155;PersonalVehicle
16232;08:53:36;627246.6297028379 5801133.383869662;629108.4260458086 5800886.099310421;PersonalVehicle
48631;08:53:36;631913.9173730104 5808124.069404383;625646.8030724141 5806901.830403392;PersonalVehicle
35751;08:53:36;631913.9173730104 5808124.069404383;629441.1837718184 5800468.355883743;PersonalVehicle
42825;08:53:36;625506.3564786583 5800324.4571683705;625646.8030724141 5806901.830403392;PersonalVehicle
26795;08:53:37;631808.7618799559 5807133.602578873;632660.0955397775 5806635.042376669;PersonalVehicle
17123;08:53:37;629457.2252547715 5800359.687963288;625495.2665135056 5806727.877555828;PersonalVehicle
48555;08:53:37;631913.9173730104 5808124.069404383;625646.8030724141 5806901.830403392;PersonalVehicle
37674;08:53:37;631913.9173730104 5808124.069404383;627328.9790142471 5807827.774610744;PersonalVehicle
38792;08:53:38;625495.2665135056 5806727.877555828;625646.8030724141 5806901.830403392;PersonalVehicle
21048;08:53:38;631802.7545997937 5803877.549178557;630588.493228089 5803809.636311952;PersonalVehicle
48645;08:53:38;631913.9173730104 5808124.069404383;625842.6362438567 5806060.323055961;PersonalVehicle
3920;08:53:38;627801.7991733947 5803102.932320254;634266.520278123 5803737.794336154;PersonalVehicle
2019;08:53:38;625495.2665135056 5806727.877555828;626325.7548959967 5804059.926141473;PersonalVehicle
25567;08:53:38;629407.781861274 5808418.4744403185;632357.7464165204 5800288.209577048;PersonalVehicle
20311;08:53:38;631318.5414069312 5802323.551779079;633672.1088953787 5801895.047217489;PersonalVehicle
21674;08:53:38;631953.1549033135 5804646.245122223;625506.3564786583 5800324.4571683705;PersonalVehicle
21403;08:53:39;631691.6564058567 5804249.299659093;631168.2550188373 5803222.395617704;PersonalVehicle
